"GEO_ID","NAME","B17010_001E","B17010_001M","B17010_002E","B17010_002M","B17010_003E","B17010_003M","B17010_004E","B17010_004M","B17010_005E","B17010_005M","B17010_006E","B17010_006M","B17010_007E","B17010_007M","B17010_008E","B17010_008M","B17010_009E","B17010_009M","B17010_010E","B17010_010M","B17010_011E","B17010_011M","B17010_012E","B17010_012M","B17010_013E","B17010_013M","B17010_014E","B17010_014M","B17010_015E","B17010_015M","B17010_016E","B17010_016M","B17010_017E","B17010_017M","B17010_018E","B17010_018M","B17010_019E","B17010_019M","B17010_020E","B17010_020M","B17010_021E","B17010_021M","B17010_022E","B17010_022M","B17010_023E","B17010_023M","B17010_024E","B17010_024M","B17010_025E","B17010_025M","B17010_026E","B17010_026M","B17010_027E","B17010_027M","B17010_028E","B17010_028M","B17010_029E","B17010_029M","B17010_030E","B17010_030M","B17010_031E","B17010_031M","B17010_032E","B17010_032M","B17010_033E","B17010_033M","B17010_034E","B17010_034M","B17010_035E","B17010_035M","B17010_036E","B17010_036M","B17010_037E","B17010_037M","B17010_038E","B17010_038M","B17010_039E","B17010_039M","B17010_040E","B17010_040M","B17010_041E","B17010_041M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Income in the past 12 months below poverty level:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!No related children of the householder under 18 years",
"1500000US481130078153","Block Group 3; Census Tract 78.15; Dallas County; Texas","533","229","57","68","57","68","38","63","38","63","0","15","0","15","19","28","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","476","223","170","103","66","69","40","43","26","45","0","15","104","78","306","208","92","88","56","72","0","15","0","15","56","72","36","51","214","188","113","163","0","15","0","15","113","163","101","85",
"1500000US481130078191","Block Group 1; Census Tract 78.19; Dallas County; Texas","103","93","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","103","93","0","15","0","15","0","15","0","15","0","15","0","15","103","93","68","71","0","15","0","15","0","15","0","15","68","71","35","56","35","56","0","15","35","56","0","15","0","15",
"1500000US481130078192","Block Group 2; Census Tract 78.19; Dallas County; Texas","215","122","25","29","0","15","0","15","0","15","0","15","0","15","0","15","25","29","7","15","0","15","0","15","0","15","0","15","7","15","18","29","18","29","18","29","0","15","0","15","0","15","190","117","114","92","82","96","0","15","32","49","50","80","32","36","76","75","0","15","0","15","0","15","0","15","0","15","0","15","76","75","0","15","0","15","0","15","0","15","76","75",
"1500000US481130078211","Block Group 1; Census Tract 78.21; Dallas County; Texas","273","121","16","26","0","15","0","15","0","15","0","15","0","15","0","15","16","26","0","15","0","15","0","15","0","15","0","15","0","15","16","26","16","26","0","15","0","15","16","26","0","15","257","113","77","65","66","63","43","50","23","38","0","15","11","18","180","97","142","96","142","96","0","15","0","15","142","96","0","15","38","47","38","47","0","15","38","47","0","15","0","15",
"1500000US481130078212","Block Group 2; Census Tract 78.21; Dallas County; Texas","124","105","6","28","0","15","0","15","0","15","0","15","0","15","0","15","6","28","6","28","6","28","0","15","0","15","6","28","0","15","0","15","0","15","0","15","0","15","0","15","0","15","118","94","37","49","37","49","11","28","0","15","26","42","0","15","81","98","0","15","0","15","0","15","0","15","0","15","0","15","81","98","81","98","0","15","78","98","3","5","0","15",
"1500000US481130078213","Block Group 3; Census Tract 78.21; Dallas County; Texas","362","146","52","50","27","30","27","30","0","15","0","15","27","30","0","15","25","40","0","15","0","15","0","15","0","15","0","15","0","15","25","40","25","40","0","15","0","15","25","40","0","15","310","134","226","119","109","86","16","26","44","70","49","44","117","89","84","78","21","32","21","32","21","32","0","15","0","15","0","15","63","72","63","72","0","15","0","15","63","72","0","15",
"1500000US481130078221","Block Group 1; Census Tract 78.22; Dallas County; Texas","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130078222","Block Group 2; Census Tract 78.22; Dallas County; Texas","299","113","14","21","14","21","14","21","14","21","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","285","110","246","107","117","82","87","70","30","43","0","15","129","63","39","34","13","20","0","15","0","15","0","15","0","15","13","20","26","27","15","23","15","23","0","15","0","15","11","16",
"1500000US481130078231","Block Group 1; Census Tract 78.23; Dallas County; Texas","606","185","9","17","9","17","0","15","0","15","0","15","0","15","9","17","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","597","187","536","178","131","68","57","55","20","23","54","39","405","168","61","60","18","28","18","28","0","15","0","15","18","28","0","15","43","51","24","40","0","15","0","15","24","40","19","31",
"1500000US481130078241","Block Group 1; Census Tract 78.24; Dallas County; Texas","591","144","13","13","8","9","4","7","0","15","0","15","4","7","4","6","5","8","0","15","0","15","0","15","0","15","0","15","0","15","5","8","0","15","0","15","0","15","0","15","5","8","578","141","550","142","287","117","92","35","94","113","101","36","263","88","28","18","5","8","0","15","0","15","0","15","0","15","5","8","23","15","5","7","0","15","0","15","5","7","18","15",
"1500000US481130078251","Block Group 1; Census Tract 78.25; Dallas County; Texas","672","356","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","672","356","646","352","222","166","0","15","29","47","193","161","424","312","26","41","0","15","0","15","0","15","0","15","0","15","0","15","26","41","0","15","0","15","0","15","0","15","26","41",
"1500000US481130078252","Block Group 2; Census Tract 78.25; Dallas County; Texas","18","31","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","18","31","0","15","0","15","0","15","0","15","0","15","0","15","18","31","0","15","0","15","0","15","0","15","0","15","0","15","18","31","0","15","0","15","0","15","0","15","18","31",
"1500000US481130078253","Block Group 3; Census Tract 78.25; Dallas County; Texas","48","65","22","51","0","15","0","15","0","15","0","15","0","15","0","15","22","51","0","15","0","15","0","15","0","15","0","15","0","15","22","51","22","51","0","15","22","51","0","15","0","15","26","44","26","44","26","44","0","15","0","15","26","44","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130078254","Block Group 4; Census Tract 78.25; Dallas County; Texas","489","176","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","489","176","461","179","238","149","199","143","20","34","19","35","223","101","28","41","0","15","0","15","0","15","0","15","0","15","0","15","28","41","3","12","0","15","0","15","3","12","25","39",
"1500000US481130078261","Block Group 1; Census Tract 78.26; Dallas County; Texas","325","109","19","18","5","9","0","15","0","15","0","15","0","15","5","9","14","16","0","15","0","15","0","15","0","15","0","15","0","15","14","16","14","16","14","16","0","15","0","15","0","15","306","105","225","89","94","69","61","63","16","22","17","20","131","57","81","49","23","21","23","21","9","15","0","15","14","16","0","15","58","47","27","23","0","15","0","15","27","23","31","45",
"1500000US481130078271","Block Group 1; Census Tract 78.27; Dallas County; Texas","143","47","93","43","0","15","0","15","0","15","0","15","0","15","0","15","93","43","0","15","0","15","0","15","0","15","0","15","0","15","93","43","93","43","0","15","92","26","1","24","0","15","50","44","9","22","1","14","0","15","1","14","0","15","8","17","41","42","13","21","0","15","0","15","0","15","0","15","13","21","28","35","28","35","0","15","0","15","28","35","0","15",
"1500000US481130078272","Block Group 2; Census Tract 78.27; Dallas County; Texas","277","118","22","35","0","15","0","15","0","15","0","15","0","15","0","15","22","35","0","15","0","15","0","15","0","15","0","15","0","15","22","35","22","35","0","15","0","15","22","35","0","15","255","113","134","80","58","47","22","35","0","15","36","41","76","66","121","94","29","39","19","35","0","15","19","35","0","15","10","15","92","88","70","84","0","15","0","15","70","84","22","30",
"1500000US481130078281","Block Group 1; Census Tract 78.28; Dallas County; Texas","401","367","87","105","54","91","54","91","0","15","54","91","0","15","0","15","33","53","33","53","33","53","33","53","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","314","356","237","345","0","15","0","15","0","15","0","15","237","345","77","78","0","15","0","15","0","15","0","15","0","15","0","15","77","78","64","75","0","15","0","15","64","75","13","22",
"1500000US481130078282","Block Group 2; Census Tract 78.28; Dallas County; Texas","367","206","27","46","0","15","0","15","0","15","0","15","0","15","0","15","27","46","0","15","0","15","0","15","0","15","0","15","0","15","27","46","27","46","0","15","0","15","27","46","0","15","340","209","237","196","166","172","0","15","19","36","147","171","71","84","103","100","22","35","0","15","0","15","0","15","0","15","22","35","81","94","27","43","0","15","27","43","0","15","54","83",
"1500000US481130078283","Block Group 3; Census Tract 78.28; Dallas County; Texas","160","89","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","160","89","142","90","55","62","0","15","0","15","55","62","87","73","18","31","0","15","0","15","0","15","0","15","0","15","0","15","18","31","0","15","0","15","0","15","0","15","18","31",
"1500000US481130078291","Block Group 1; Census Tract 78.29; Dallas County; Texas","305","127","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","305","127","89","70","39","55","28","44","0","15","11","28","50","59","216","126","117","109","85","95","39","59","0","15","46","68","32","51","99","61","91","57","0","15","0","15","91","57","8","15",
"1500000US481130078292","Block Group 2; Census Tract 78.29; Dallas County; Texas","271","147","82","113","82","113","66","109","0","15","66","109","0","15","16","30","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","189","109","27","27","0","15","0","15","0","15","0","15","27","27","162","110","75","84","0","15","0","15","0","15","0","15","75","84","87","76","37","27","0","15","32","25","5","8","50","67",
"1500000US481130078301","Block Group 1; Census Tract 78.30; Dallas County; Texas","348","203","252","195","0","15","0","15","0","15","0","15","0","15","0","15","252","195","105","160","105","160","105","160","0","15","0","15","0","15","147","107","147","107","0","15","65","108","82","85","0","15","96","86","15","31","15","31","0","15","0","15","15","31","0","15","81","85","16","44","0","15","0","15","0","15","0","15","16","44","65","72","65","72","43","63","0","15","22","36","0","15",
"1500000US481130078302","Block Group 2; Census Tract 78.30; Dallas County; Texas","129","112","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","129","112","77","82","54","76","0","15","54","76","0","15","23","37","52","82","0","15","0","15","0","15","0","15","0","15","0","15","52","82","52","82","52","82","0","15","0","15","0","15",
"1500000US481130078311","Block Group 1; Census Tract 78.31; Dallas County; Texas","239","105","47","60","13","20","0","15","0","15","0","15","0","15","13","20","34","56","0","15","0","15","0","15","0","15","0","15","0","15","34","56","0","15","0","15","0","15","0","15","34","56","192","94","81","71","45","46","19","29","0","15","26","36","36","59","111","83","63","66","0","15","0","15","0","15","0","15","63","66","48","59","0","15","0","15","0","15","0","15","48","59",
"1500000US481130078312","Block Group 2; Census Tract 78.31; Dallas County; Texas","146","140","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","146","140","86","128","0","15","0","15","0","15","0","15","86","128","60","68","27","43","0","15","0","15","0","15","0","15","27","43","33","54","33","54","0","15","0","15","33","54","0","15",
"1500000US481130078321","Block Group 1; Census Tract 78.32; Dallas County; Texas","153","118","14","22","0","15","0","15","0","15","0","15","0","15","0","15","14","22","0","15","0","15","0","15","0","15","0","15","0","15","14","22","14","22","14","22","0","15","0","15","0","15","139","118","92","101","50","84","50","84","0","15","0","15","42","45","47","72","0","15","0","15","0","15","0","15","0","15","0","15","47","72","47","72","0","15","0","15","47","72","0","15",
"1500000US481130078322","Block Group 2; Census Tract 78.32; Dallas County; Texas","401","219","172","162","120","142","120","142","0","15","24","20","96","143","0","15","52","83","0","15","0","15","0","15","0","15","0","15","0","15","52","83","52","83","52","83","0","15","0","15","0","15","229","159","60","80","21","43","9","40","0","15","12","30","39","66","169","138","143","129","51","85","0","15","51","85","0","15","92","99","26","41","26","41","0","15","0","15","26","41","0","15",
"1500000US481130078331","Block Group 1; Census Tract 78.33; Dallas County; Texas","284","123","46","55","46","55","35","54","0","15","35","54","0","15","11","12","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","238","114","134","87","54","61","0","15","32","53","22","35","80","67","104","86","41","41","0","15","0","15","0","15","0","15","41","41","63","81","48","80","0","15","48","80","0","15","15","26",
"1500000US481130078332","Block Group 2; Census Tract 78.33; Dallas County; Texas","217","214","127","193","127","193","127","193","0","15","0","15","127","193","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","90","96","0","15","0","15","0","15","0","15","0","15","0","15","90","96","41","63","41","63","0","15","41","63","0","15","0","15","49","80","0","15","0","15","0","15","0","15","49","80",
"1500000US481130078341","Block Group 1; Census Tract 78.34; Dallas County; Texas","134","80","21","45","0","15","0","15","0","15","0","15","0","15","0","15","21","45","0","15","0","15","0","15","0","15","0","15","0","15","21","45","21","45","0","15","0","15","21","45","0","15","113","78","45","48","0","15","0","15","0","15","0","15","45","48","68","67","0","15","0","15","0","15","0","15","0","15","0","15","68","67","45","58","20","33","0","15","25","55","23","45",
"1500000US481130078342","Block Group 2; Census Tract 78.34; Dallas County; Texas","244","149","41","50","41","50","14","25","14","25","0","15","0","15","27","44","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","203","142","79","81","5","22","0","15","0","15","5","22","74","86","124","132","0","15","0","15","0","15","0","15","0","15","0","15","124","132","124","132","54","82","0","15","70","88","0","15",
"1500000US481130078351","Block Group 1; Census Tract 78.35; Dallas County; Texas","434","98","102","59","37","38","37","38","0","15","25","36","12","21","0","15","65","64","17","27","0","15","0","15","0","15","0","15","17","27","48","58","0","15","0","15","0","15","0","15","48","58","332","85","127","88","35","36","16","25","19","28","0","15","92","78","205","86","11","18","0","15","0","15","0","15","0","15","11","18","194","82","146","69","0","15","0","15","146","69","48","46",
"1500000US481130078352","Block Group 2; Census Tract 78.35; Dallas County; Texas","193","76","10","18","0","15","0","15","0","15","0","15","0","15","0","15","10","18","0","15","0","15","0","15","0","15","0","15","0","15","10","18","10","18","0","15","0","15","10","18","0","15","183","78","95","51","12","20","12","20","0","15","0","15","83","49","88","73","33","47","0","15","0","15","0","15","0","15","33","47","55","57","33","53","0","15","0","15","33","53","22","24",
"1500000US481130079021","Block Group 1; Census Tract 79.02; Dallas County; Texas","311","104","17","28","0","15","0","15","0","15","0","15","0","15","0","15","17","28","0","15","0","15","0","15","0","15","0","15","0","15","17","28","17","28","17","28","0","15","0","15","0","15","294","99","259","94","190","87","72","55","21","29","97","73","69","41","35","33","11","19","11","19","0","15","0","15","11","19","0","15","24","28","11","18","11","18","0","15","0","15","13","21",
"1500000US481130079022","Block Group 2; Census Tract 79.02; Dallas County; Texas","225","135","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","225","135","225","135","20","19","11","20","0","15","9","15","205","131","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130079023","Block Group 3; Census Tract 79.02; Dallas County; Texas","402","178","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","402","178","374","180","65","39","0","15","45","31","20","24","309","170","28","32","0","15","0","15","0","15","0","15","0","15","0","15","28","32","0","15","0","15","0","15","0","15","28","32",
"1500000US481130079024","Block Group 4; Census Tract 79.02; Dallas County; Texas","82","85","16","26","0","15","0","15","0","15","0","15","0","15","0","15","16","26","0","15","0","15","0","15","0","15","0","15","0","15","16","26","16","26","0","15","0","15","16","26","0","15","66","80","0","15","0","15","0","15","0","15","0","15","0","15","66","80","0","15","0","15","0","15","0","15","0","15","0","15","66","80","20","31","20","31","0","15","0","15","46","75",
"1500000US481130079025","Block Group 5; Census Tract 79.02; Dallas County; Texas","129","62","11","17","0","15","0","15","0","15","0","15","0","15","0","15","11","17","11","17","11","17","11","17","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","118","58","85","56","43","33","0","15","10","16","33","33","42","48","33","37","19","29","0","15","0","15","0","15","0","15","19","29","14","22","0","15","0","15","0","15","0","15","14","22",
"1500000US481130079031","Block Group 1; Census Tract 79.03; Dallas County; Texas","177","78","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","177","78","142","77","31","35","31","35","0","15","0","15","111","68","35","30","0","15","0","15","0","15","0","15","0","15","0","15","35","30","12","17","12","17","0","15","0","15","23","23",
"1500000US481130079032","Block Group 2; Census Tract 79.03; Dallas County; Texas","450","105","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","450","105","429","106","205","115","44","32","69","99","92","55","224","85","21","17","0","15","0","15","0","15","0","15","0","15","0","15","21","17","0","15","0","15","0","15","0","15","21","17",
"1500000US481130079061","Block Group 1; Census Tract 79.06; Dallas County; Texas","313","91","34","35","11","17","0","15","0","15","0","15","0","15","11","17","23","29","0","15","0","15","0","15","0","15","0","15","0","15","23","29","23","29","0","15","0","15","23","29","0","15","279","91","259","91","113","42","0","15","6","10","107","41","146","84","20","23","10","17","10","17","0","15","0","15","10","17","0","15","10","16","10","16","0","15","0","15","10","16","0","15",
